,PLAYER,FIRST_NAME,LAST_NAME,POS,YEAR,RNK,STAR,247_SCORE,COLLEGE,CITY,STATE,LAT,LNG,HIGH_SCHOOL
10404,Brandon Williams,Brandon,Williams,RB,2011,12,5,0.9927,Oklahoma,Brookshire,TX,29.7860643,-95.9510661,Royal
10405,Nick Hunter,Nick,Hunter,S,2007,2132,2,0.7222,Western Michigan,Newton,GA,33.5715512,-83.8446101,Baker County K12 School
10406,Steve Collins,Steve,Collins,TE,2007,2135,2,0.7222,Colorado State,Loveland,CO,40.3977612,-105.0749801,Loveland
10407,Collin Klein,Collin,Klein,PRO,2008,655,3,0.8559,Kansas State,Loveland,CO,40.3977612,-105.0749801,Loveland
10408,Kyle Klein,Kyle,Klein,ATH,2010,1523,3,0.8323,Kansas State,Loveland,CO,40.3977612,-105.0749801,Loveland
10409,Dorian Brown,Dorian,Brown,RB,2011,537,3,0.8609,Colorado State,Loveland,CO,40.3977612,-105.0749801,Thompson Valley
10410,Jake Olson,Jake,Olson,OT,2007,2141,2,0.7222,Central Michigan,Hartford,WI,43.3177776,-88.378857,Hartford
10411,Tyler Dippel,Tyler,Dippel,WDE,2009,722,3,0.8604,Wisconsin,Hartford,WI,43.3177776,-88.378857,Hartford
10412,Mario Armstrong,Mario,Armstrong,S,2007,2142,2,0.7222,Western Michigan,Warner Robins,GA,32.598313,-83.62567701,Northside
10413,Abry Jones,Abry,Jones,WDE,2009,125,4,0.9416,Georgia,Warner Robins,GA,32.598313,-83.62567701,Northside
10414,Eric Fields,Eric,Fields,OLB,2009,139,4,0.9328,N/A,Warner Robins,GA,32.598313,-83.62567701,Northside
10415,Rashad Wynes,Rashad,Wynes,RB,2009,794,3,0.8559,UAB,Warner Robins,GA,32.598313,-83.62567701,Warner Robins
10416,Justin Kitchens,Justin,Kitchens,ATH,2009,1827,2,0.7778,Purdue,Warner Robins,GA,32.598313,-83.62567701,Houston County
10417,Jeffrey Whitaker,Jeffrey,Whitaker,DT,2010,112,4,0.9479,Auburn,Warner Robins,GA,32.598313,-83.62567701,Warner Robins
10418,Gregory Clark,Gregory,Clark,DT,2010,1547,3,0.8306,Tennessee,Warner Robins,GA,32.598313,-83.62567701,Northside
10419,Jalani Phillips,Jalani,Phillips,ILB,2011,2154,2,0.7444,Purdue,Warner Robins,GA,32.598313,-83.62567701,Houston County
10420,Trey Grissett,Trey,Grissett,WDE,2011,2329,2,0.7333,UAB,Warner Robins,GA,32.598313,-83.62567701,Houston County
10421,Josh Chester,Josh,Chester,OG,2012,2834,2,0.7333,Middle Tennessee State,Warner Robins,GA,32.598313,-83.62567701,Northside
10422,George Carpenter,George,Carpenter,RB,2007,2144,2,0.7222,Marshall,Lancaster,OH,39.7136754,-82.5993294,Lancaster
10423,John Flowers,John,Flowers,WDE,2007,2157,2,0.7222,Ohio,Lancaster,OH,39.7136754,-82.5993294,Lancaster
10424,Ryan Cheek,Ryan,Cheek,ILB,2009,1010,3,0.8479,N.C. State,Lancaster,OH,39.7136754,-82.5993294,Lancaster
10425,Nathan Carpenter,Nathan,Carpenter,S,2010,1946,3,0.8021,Ohio,Lancaster,OH,39.7136754,-82.5993294,Lancaster
10426,Luke Roberts,Luke,Roberts,ILB,2012,911,3,0.8473,Ohio State,Lancaster,OH,39.7136754,-82.5993294,Lancaster
10427,Aaron Woosley,Aaron,Woosley,DT,2012,2598,2,0.7531,Ball State,Lancaster,OH,39.7136754,-82.5993294,Lancaster
10428,Marcus Rivers,Marcus,Rivers,WR,2007,2147,2,0.7222,Buffalo,Buffalo,NY,42.8867166,-78.8783922,Lackawanna
10429,Curtis Underwood,Curtis,Underwood,RB,2007,2205,2,0.7,N.C. State,Buffalo,NY,42.8867166,-78.8783922,Lackawanna
10430,Steven Means,Steven,Means,WDE,2008,2038,2,0.7,Buffalo,Buffalo,NY,42.8867166,-78.8783922,Grover Cleveland
10431,John Urschel,John,Urschel,OG,2009,1998,2,0.7667,Penn State,Buffalo,NY,42.8867166,-78.8783922,Canisius
10432,Delano Fabor,Delano,Fabor,CB,2009,2164,2,0.7333,Buffalo,Buffalo,NY,42.8867166,-78.8783922,Canisius
10433,Pat Wilson,Pat,Wilson,OT,2009,2244,2,0.7,Buffalo,Buffalo,NY,42.8867166,-78.8783922,Canisius
10434,James Gaines,James,Gaines,ILB,2010,2014,2,0.7889,Miami,Buffalo,NY,42.8867166,-78.8783922,Canisius
10435,Andre Davis,Andre,Davis,DT,2010,2343,2,0.7667,Buffalo,Buffalo,NY,42.8867166,-78.8783922,Maryvale
10436,Joe Licata,Joe,Licata,PRO,2011,1757,2,0.7682,Buffalo,Buffalo,NY,42.8867166,-78.8783922,Williamsville South
10437,Travis Eman,Travis,Eman,ATH,2011,1822,2,0.7667,N/A,Buffalo,NY,42.8867166,-78.8783922,Canisius
10438,Glenn Gronkowski,Glenn,Gronkowski,FB,2011,2126,2,0.7482,Kansas State,Buffalo,NY,42.8867166,-78.8783922,Williamsville North
10439,Chad Kelly,Chad,Kelly,DUAL,2012,187,4,0.9264,Clemson,Buffalo,NY,42.8867166,-78.8783922,St. Joseph School
10440,Corey Madlock,Corey,Madlock,DT,2012,1856,2,0.7915,Buffalo,Buffalo,NY,42.8867166,-78.8783922,Canisius
10441,Jordan Johnson,Jordan,Johnson,PRO,2012,2412,2,0.7659,Buffalo,Buffalo,NY,42.8867166,-78.8783922,Sweet Home Senior
10442,Adrian Joseph,Adrian,Joseph,CB,2007,2148,2,0.7222,Louisiana-Monroe,Thibodaux,LA,29.7957633,-90.822871,Thibodaux
10443,Chase Clement,Chase,Clement,SDE,2008,155,4,0.928,LSU,Thibodaux,LA,29.7957633,-90.822871,E D White Catholic
10444,Trovon Reed,Trovon,Reed,ATH,2010,25,5,0.9864,Auburn,Thibodaux,LA,29.7957633,-90.822871,Thibodaux
10445,Greg Robinson,Greg,Robinson,OT,2011,124,4,0.9389,Auburn,Thibodaux,LA,29.7957633,-90.822871,Thibodaux
10446,Trey Granier,Trey,Granier,OLB,2012,495,3,0.8789,LSU,Thibodaux,LA,29.7957633,-90.822871,Thibodaux
10447,Nigel Robertson,Nigel,Robertson,CB,2012,2497,2,0.7598,N/A,Thibodaux,LA,29.7957633,-90.822871,Thibodaux
10448,DeAndre Jones,DeAndre,Jones,CB,2007,2149,2,0.7222,East Carolina,Vanceboro,NC,35.3084953,-77.1541195,West Craven
10449,Erik Highsmith,Erik,Highsmith,WR,2009,1646,3,0.8003,North Carolina,Vanceboro,NC,35.3084953,-77.1541195,West Craven
10450,Keenan Bratcher,Keenan,Bratcher,OG,2007,2151,2,0.7222,Memphis,Milan,TN,35.9197886,-88.7589489,Milan
10451,Avery Williamson,Avery,Williamson,ILB,2010,1002,3,0.8528,Kentucky,Milan,TN,35.9197886,-88.7589489,Milan
10452,Christian Coleman,Christian,Coleman,WDE,2011,902,3,0.8397,Kentucky,Milan,TN,35.9197886,-88.7589489,Milan
10453,Drew Astorino,Drew,Astorino,S,2007,2154,2,0.7222,Penn State,Edinboro,PA,41.8742225,-80.1317236,General McLane
10454,Blidi Wreh-Wilson,Blidi,Wreh-Wilson,CB,2008,1730,2,0.7667,Connecticut,Edinboro,PA,41.8742225,-80.1317236,General McLane
10455,Jay Edwards,Jay,Edwards,ATH,2007,2158,2,0.7222,Ohio,Nelsonville,OH,39.458681,-82.2318156,Nelsonville-york
10456,Jason Pierre-Paul,Jason,Pierre-Paul,SDE,2007,2159,2,0.7222,UCF,Fort Scott,KS,37.8399791,-94.7082882,Deerfield Beach
10457,Rod Davis,Rod,Davis,DT,2008,131,4,0.9362,Texas A&M,Fort Scott,KS,37.8399791,-94.7082882,Aldine Eisenhower
10458,Byron Jerideau,Byron,Jerideau,DT,2008,1539,2,0.7778,N/A,Fort Scott,KS,37.8399791,-94.7082882,Colleton County
10459,Dexter Moody,Dexter,Moody,OLB,2009,151,4,0.9272,N/A,Fort Scott,KS,37.8399791,-94.7082882,Emanuel County Institute
10460,Drew Sharick,Drew,Sharick,TE,2007,2162,2,0.7222,Ball State,Champaign,IL,40.1164205,-88.2433829,Champaign Central
10461,Lance Beers,Lance,Beers,SDE,2007,2163,2,0.7222,Central Michigan,Dearborn Heights,MI,42.3369816,-83.2732627,Crestwood
10462,Kyle Dampier,Kyle,Dampier,DT,2007,2165,2,0.7222,USF,Merritt Island,FL,28.2662775,-80.66369845,Merritt Island
10463,Brandon McCray,Brandon,McCray,OG,2009,1887,2,0.7667,Louisiana-Lafayette,Merritt Island,FL,28.2662775,-80.66369845,Merritt Island
10464,Trey Hunter,Trey,Hunter,WR,2007,2172,2,0.7222,Eastern Michigan,Pemberville,OH,41.4108855,-83.46104,Eastwood I
10465,Clay Rolf,Clay,Rolf,TE,2010,1954,3,0.8007,Bowling Green,Pemberville,OH,41.4108855,-83.46104,Eastwood I
10466,Tom Hagan,Tom,Hagan,OG,2007,2176,2,0.7,Army,Long Island City,NY,40.7455316,-73.9484995,St. Anthony's
10467,Matt Thompson,Matt,Thompson,S,2007,2178,2,0.7,East Carolina,Mebane,NC,36.0959715,-79.2669619,Eastern Alamance
10468,Allen Crowder,Allen,Crowder,SDE,2008,1405,2,0.7889,East Carolina,Mebane,NC,36.0959715,-79.2669619,Eastern Alamance
10469,Lamar Ivey,Lamar,Ivey,ATH,2010,1131,3,0.8479,East Carolina,Mebane,NC,36.0959715,-79.2669619,Eastern Alamance
10470,Nick Miles,Nick,Miles,WDE,2011,1624,2,0.7832,Ball State,Mebane,NC,36.0959715,-79.2669619,Eastern Alamance
10471,Alex Dawson,Alex,Dawson,S,2011,2184,2,0.7399,N/A,Mebane,NC,36.0959715,-79.2669619,Eastern Alamance
10472,Jeremy Gibson,Jeremy,Gibson,WDE,2007,2180,2,0.7,Arkansas State,Eutaw,AL,32.8406848,-87.8875144,Greene Co Sch
10473,Rudy Harrell,Rudy,Harrell,OT,2007,2183,2,0.7,Arkansas State,Monticello,MN,45.3055202,-93.7941378,Monticello Senior
10474,Dwight Smith,Dwight,Smith,DT,2007,2186,2,0.7,Middle Tennessee State,Swainsboro,GA,32.5973857,-82.3337376,Swainsboro
10475,Jared Miles,Jared,Miles,OG,2007,2187,2,0.7,Louisiana Tech,Harvey,LA,39.7031463,-78.2777882,Helen Cox
10476,Jimmie Crawford,Jimmie,Crawford,S,2008,1478,2,0.7889,Louisiana Tech,Harvey,LA,39.7031463,-78.2777882,West Jefferson
10477,Darius Carey,Darius,Carey,ATH,2009,1537,3,0.8111,North Texas,Harvey,LA,39.7031463,-78.2777882,Helen Cox
10478,Javone Lawson,Javone,Lawson,WR,2009,1553,3,0.8111,Louisiana-Lafayette,Harvey,LA,39.7031463,-78.2777882,Helen Cox
10479,Glenn Coleman,Glenn,Coleman,WR,2010,1094,3,0.8497,Florida International,Harvey,LA,39.7031463,-78.2777882,West Jefferson
10480,Jarad Martin,Jarad,Martin,OT,2010,2428,2,0.7333,Louisiana-Lafayette,Harvey,LA,39.7031463,-78.2777882,West Jefferson
10481,Kenneth Proctor,Kenneth,Proctor,S,2011,2459,2,0.7333,Florida International,Harvey,LA,39.7031463,-78.2777882,West Jefferson
10482,Royce LaFrance,Royce,LaFrance,OLB,2012,1982,2,0.7832,Tulane,Harvey,LA,39.7031463,-78.2777882,Helen Cox
10483,Brandon Savone,Brandon,Savone,OLB,2012,2725,2,0.7431,Louisiana-Monroe,Harvey,LA,39.7031463,-78.2777882,West Jefferson
10484,Michael Byrd,Michael,Byrd,TE,2007,2188,2,0.7,East Carolina,Thomasville,NC,35.8831786,-80.081817,Thomasville
10485,E.J. Abrams-Ward,E.J.,Abrams-Ward,ATH,2008,152,4,0.9295,Tennessee,Thomasville,NC,35.8831786,-80.081817,Thomasville
10486,Tristan Dorty,Tristan,Dorty,WDE,2007,2189,2,0.7,Wake Forest,Mount Ulla,NC,35.6584725,-80.7267361,West Rowan
10487,Kevin Parks,Kevin,Parks,RB,2010,499,3,0.8733,Virginia,Mount Ulla,NC,35.6584725,-80.7267361,West Rowan
10488,Chris Smith,Chris,Smith,WDE,2010,641,3,0.8655,Arkansas,Mount Ulla,NC,35.6584725,-80.7267361,West Rowan
10489,Domonique Noble,Domonique,Noble,CB,2011,575,3,0.8584,Georgia Tech,Mount Ulla,NC,35.6584725,-80.7267361,West Rowan
10490,Darryl Jackson,Darryl,Jackson,CB,2011,2638,2,0.7,N/A,Mount Ulla,NC,35.6584725,-80.7267361,West Rowan
10491,Travis Baltz,Travis,Baltz,K,2007,2196,2,0.7,Maryland,Whitehouse,OH,41.5189413,-83.8038284,Anthony Wayne
10492,Demario Davis,Demario,Davis,OLB,2007,2197,2,0.7,Arkansas State,Brandon,MS,32.2731475,-89.9868058,Brandon
10493,Brett Baer,Brett,Baer,K,2008,1987,2,0.7222,Louisiana-Lafayette,Brandon,MS,32.2731475,-89.9868058,Brandon
10494,Nelson Adams,Nelson,Adams,SDE,2012,760,3,0.8587,Mississippi State,Brandon,MS,32.2731475,-89.9868058,Brandon
10495,Obi Ezemma,Obi,Ezemma,APB,2007,2202,2,0.7,Buffalo,Spring Valley,NY,41.1130231,-74.0437839,Spring Valley
10496,Obi Ezemma,Obi,Ezemma,ILB,2008,2046,2,0.7,Buffalo,Spring Valley,NY,41.1130231,-74.0437839,Ramapo
10497,Jermaine Robertson,Jermaine,Robertson,FB,2007,2203,2,0.7,Arkansas State,Tuscaloosa,AL,33.2668398,-87.4862182,Northridge
10498,Brad Smelley,Brad,Smelley,TE,2008,736,3,0.851,Alabama,Tuscaloosa,AL,33.2668398,-87.4862182,American Christian
10499,James Sandlin,James,Sandlin,DT,2009,1817,2,0.7816,Western Michigan,Tuscaloosa,AL,33.2668398,-87.4862182,American Christian
10500,Malcolm Johnson,Malcolm,Johnson,WR,2010,691,3,0.8653,Mississippi State,Tuscaloosa,AL,33.2668398,-87.4862182,Northridge
10501,Vinnie Sunseri,Vinnie,Sunseri,ILB,2011,593,3,0.8575,Alabama,Tuscaloosa,AL,33.2668398,-87.4862182,Northridge
10502,Keivondre Watford,Keivondre,Watford,TE,2011,2361,2,0.7333,Southern Miss,Tuscaloosa,AL,33.2668398,-87.4862182,Central Sch
10503,Austin Grammer,Austin,Grammer,PRO,2012,1683,3,0.8023,Middle Tennessee State,Tuscaloosa,AL,33.2668398,-87.4862182,American Christian
10504,Luke Lawrence,Luke,Lawrence,OG,2012,1970,2,0.7833,Troy,Tuscaloosa,AL,33.2668398,-87.4862182,Hillcrest
10505,Jamarcus Howard,Jamarcus,Howard,CB,2012,2269,2,0.7667,N/A,Tuscaloosa,AL,33.2668398,-87.4862182,Northridge
10506,Justin Estes,Justin,Estes,K,2007,2207,2,0.7,Southern Miss,Marietta,OH,39.4167742,-81.4548392,Marietta
10507,Darryl Freeney,Darryl,Freeney,WR,2007,2208,2,0.7,East Carolina,Suffolk,VA,36.7282096,-76.5835703,Nansemond River
10508,Dominique Patterson,Dominique,Patterson,S,2010,1674,3,0.8188,Virginia Tech,Suffolk,VA,36.7282096,-76.5835703,King`s Fork
10509,Dewayne Alford,Dewayne,Alford,WDE,2011,878,3,0.8416,Virginia Tech,Suffolk,VA,36.7282096,-76.5835703,Nansemond River
10510,Domonique Lennon,Domonique,Lennon,S,2011,1292,3,0.8135,East Carolina,Suffolk,VA,36.7282096,-76.5835703,Nansemond-Suffolk Academy
10511,Najel Byrd,Najel,Byrd,S,2007,2209,2,0.7,Arkansas State,West Helena,AR,34.5506573,-90.6417741,Helena-West Helena Central
10512,Darius Winston,Darius,Winston,CB,2009,24,5,0.9878,Arkansas,West Helena,AR,34.5506573,-90.6417741,Helena-West Helena Central
10513,Turell Williams,Turell,Williams,RB,2009,683,3,0.8622,Arkansas,West Helena,AR,34.5506573,-90.6417741,Helena-West Helena Central
10514,Eric Smiley,Eric,Smiley,OC,2009,977,3,0.8493,Mississippi,West Helena,AR,34.5506573,-90.6417741,Helena-West Helena Central
10515,Dakeathan Williams,Dakeathan,Williams,RB,2012,1746,3,0.7999,Arkansas State,West Helena,AR,34.5506573,-90.6417741,Helena-West Helena Central
10516,Rod Willie Ross,Rod,Willie Ross,CB,2012,2732,2,0.7398,N/A,West Helena,AR,34.5506573,-90.6417741,Helena-West Helena Central
10517,Austin Haynes,Austin,Haynes,OLB,2007,2211,2,0.7,East Carolina,Jacksonville,NC,34.7540524,-77.4302415,Southwest
10518,Joseph Womack,Joseph,Womack,ATH,2008,1677,2,0.7667,East Carolina,Jacksonville,NC,34.7540524,-77.4302415,Northside
10519,Donte Moss,Donte,Moss,WDE,2009,26,5,0.9876,North Carolina,Jacksonville,NC,34.7540524,-77.4302415,Northside
10520,Tremayne McNair,Tremayne,McNair,OLB,2011,472,3,0.864,Georgia Tech,Jacksonville,NC,34.7540524,-77.4302415,White Oak
10521,Monte Golden,Monte,Golden,DT,2011,1372,3,0.8074,Memphis,Jacksonville,NC,34.7540524,-77.4302415,Northside
10522,Michael Adams,Michael,Adams,OLB,2007,2212,2,0.7,Arkansas State,Coolidge,GA,31.0112991,-83.8662821,Randolph Clay
10523,T.T. Barber,T.T.,Barber,ILB,2012,2860,2,0.7333,Middle Tennessee State,Coolidge,GA,31.0112991,-83.8662821,Miller County
10524,Shane Moore,Shane,Moore,SDE,2007,2214,2,0.7,Marshall,Mcleansville,NC,36.1073575,-79.6586383,Northeast Guilford
10525,Michael Via,Michael,Via,OG,2008,438,3,0.8764,Virginia Tech,Mcleansville,NC,36.1073575,-79.6586383,Northeast Guilford
10526,Da'Quan Bowers,Da'Quan,Bowers,SDE,2008,1,5,0.9997,Clemson,Bamberg,SC,33.2130154,-81.0166235,Bamberg Ehrhardt
10527,A.J. Cann,A.J.,Cann,OC,2010,139,4,0.9375,South Carolina,Bamberg,SC,33.2130154,-81.0166235,Bamberg Ehrhardt
10528,Justin Henderson,Justin,Henderson,WDE,2010,1001,3,0.8528,Kentucky,Bamberg,SC,33.2130154,-81.0166235,Bamberg Ehrhardt
10529,Zeph Grimes,Zeph,Grimes,S,2011,914,3,0.8393,Illinois,Bamberg,SC,33.2130154,-81.0166235,Bamberg Ehrhardt
10530,Demetrius Williams,Demetrius,Williams,APB,2011,1469,3,0.7999,N/A,Bamberg,SC,33.2130154,-81.0166235,Bamberg Ehrhardt
10531,Martin Aiken,Martin,Aiken,SDE,2012,292,4,0.9036,Clemson,Bamberg,SC,33.2130154,-81.0166235,Bamberg Ehrhardt
10532,David DeLeon,David,DeLeon,DT,2012,1611,3,0.8065,Miami (OH),Bamberg,SC,33.2130154,-81.0166235,Bamberg Ehrhardt
10533,Julio Jones,Julio,Jones,WR,2008,3,5,0.9992,Alabama,Foley,AL,30.4065868,-87.6835974,Foley
10534,Robert Lester,Robert,Lester,S,2008,361,3,0.8844,Alabama,Foley,AL,30.4065868,-87.6835974,Foley
10535,D.J. Fluker,D.J.,Fluker,OT,2009,30,5,0.9849,Alabama,Foley,AL,30.4065868,-87.6835974,Foley
10536,Justin Anderson,Justin,Anderson,WDE,2009,1347,3,0.8257,Louisiana-Lafayette,Foley,AL,30.4065868,-87.6835974,Foley
10537,Dre'shon McGaster,Dre'shon,McGaster,OLB,2011,1819,2,0.7667,Troy,Foley,AL,30.4065868,-87.6835974,Foley
10538,Darius Powell,Darius,Powell,WR,2011,2570,2,0.7333,UAB,Foley,AL,30.4065868,-87.6835974,Foley
10539,A.J. Green,A.J.,Green,WR,2008,7,5,0.9973,Georgia,Summerville,SC,33.0206179,-80.1747537,Summerville
10540,Reid McCollum,Reid,McCollum,PRO,2008,1021,3,0.8323,South Carolina,Summerville,SC,33.0206179,-80.1747537,Summerville
10541,Brice Laughlin,Brice,Laughlin,DT,2010,673,3,0.8653,Kentucky,Summerville,SC,33.0206179,-80.1747537,Summerville
10542,Jermie Calhoun,Jermie,Calhoun,RB,2008,9,5,0.9945,Oklahoma,Van Horn,TX,31.0380062,-104.8303694,Van Horn
10543,DeAndre Brown,DeAndre,Brown,WR,2008,12,5,0.9931,Southern Miss,Pascagoula,MS,30.3646795,-88.5585995,Ocean Springs
10544,Martez Thompson,Martez,Thompson,CB,2009,1783,2,0.7889,Southern Miss,Pascagoula,MS,30.3646795,-88.5585995,Pascagoula
10545,Travis Dickson,Travis,Dickson,TE,2010,188,4,0.9217,LSU,Pascagoula,MS,30.3646795,-88.5585995,Ocean Springs
10546,Allen Howze,Allen,Howze,RB,2010,1290,3,0.8417,Southern Miss,Pascagoula,MS,30.3646795,-88.5585995,Ocean Springs
10547,Senquez Golson,Senquez,Golson,CB,2011,295,3,0.8876,Mississippi,Pascagoula,MS,30.3646795,-88.5585995,Pascagoula
10548,Nigel Bradham,Nigel,Bradham,OLB,2008,19,5,0.9893,Florida State,Crawfordville,FL,30.1760358,-84.3751778,Wakulla
10549,C.J. Holton,C.J.,Holton,S,2008,104,4,0.9476,Miami,Crawfordville,FL,30.1760358,-84.3751778,Wakulla
10550,Mike Adams,Mike,Adams,OT,2008,21,5,0.9887,Ohio State,Dublin,OH,40.0992294,-83.1140771,Dublin Coffman
10551,Jake Stoneburner,Jake,Stoneburner,TE,2008,78,4,0.9637,Ohio State,Dublin,OH,40.0992294,-83.1140771,Dublin Coffman
10552,Trey Fairchild,Trey,Fairchild,ATH,2008,597,3,0.8622,Syracuse,Dublin,OH,40.0992294,-83.1140771,Dublin Coffman
10553,Zack Stoudt,Zack,Stoudt,PRO,2008,617,3,0.8608,Louisville,Dublin,OH,40.0992294,-83.1140771,Dublin Coffman
10554,Steve Gardiner,Steve,Gardiner,OLB,2008,710,3,0.8542,Michigan State,Dublin,OH,40.0992294,-83.1140771,Dublin Coffman
10555,Josh Richardson,Josh,Richardson,OLB,2008,1004,3,0.8333,Kansas,Dublin,OH,40.0992294,-83.1140771,Dublin Scioto
10556,Adam Morris,Adam,Morris,OG,2008,2073,2,0.7,Ball State,Dublin,OH,40.0992294,-83.1140771,Dublin Scioto
10557,Bradley McDougald,Bradley,McDougald,S,2009,356,3,0.8874,Kansas,Dublin,OH,40.0992294,-83.1140771,Dublin Scioto
10558,Tyler Harrell,Tyler,Harrell,OLB,2009,1627,3,0.8038,Iowa,Dublin,OH,40.0992294,-83.1140771,Dublin Scioto
10559,Deji Olatoye,Deji,Olatoye,CB,2009,1792,2,0.7889,Colorado,Dublin,OH,40.0992294,-83.1140771,Dublin Scioto
10560,Steve Mehrer,Steve,Mehrer,ILB,2010,1449,3,0.8333,Kent State,Dublin,OH,40.0992294,-83.1140771,Dublin Jerome
10561,Grant Pleasant,Grant,Pleasant,WDE,2010,1920,3,0.8069,Toledo,Dublin,OH,40.0992294,-83.1140771,Dublin Scioto
10562,Brad Carrico,Brad,Carrico,SDE,2011,649,3,0.8544,Notre Dame,Dublin,OH,40.0992294,-83.1140771,Dublin Coffman
10563,Cole Stoudt,Cole,Stoudt,PRO,2011,717,3,0.8503,Clemson,Dublin,OH,40.0992294,-83.1140771,Dublin Coffman
10564,Jamare Mills,Jamare,Mills,TE,2011,1042,3,0.8333,N/A,Dublin,OH,40.0992294,-83.1140771,Dublin Scioto
10565,Cameron Wilson,Cameron,Wilson,WR,2012,546,3,0.8758,Iowa,Dublin,OH,40.0992294,-83.1140771,Dublin Jerome
10566,Marcus Davis,Marcus,Davis,WR,2012,2799,2,0.7333,Toledo,Dublin,OH,40.0992294,-83.1140771,Dublin Coffman
10567,Tyron Smith,Tyron,Smith,OT,2008,30,4,0.983,USC,Moreno Valley,CA,33.937517,-117.2305944,Rancho Verde
10568,Richard Helepiko,Richard,Helepiko,OG,2008,1840,2,0.7444,Fresno State,Moreno Valley,CA,33.937517,-117.2305944,Moreno Valley
10569,Eric Martin,Eric,Martin,ILB,2009,654,3,0.8639,Nebraska,Moreno Valley,CA,33.937517,-117.2305944,Rancho Verde
10570,Terrence Miller,Terrence,Miller,TE,2009,796,3,0.8559,Arizona,Moreno Valley,CA,33.937517,-117.2305944,Rancho Verde
10571,Ronald Powell,Ronald,Powell,WDE,2010,1,5,0.9999,Florida,Moreno Valley,CA,33.937517,-117.2305944,Rancho Verde
10572,Quincy Enunwa,Quincy,Enunwa,WR,2010,554,3,0.8701,Nebraska,Moreno Valley,CA,33.937517,-117.2305944,Rancho Verde
10573,Daniel Jenkins,Daniel,Jenkins,RB,2010,611,3,0.8674,Arizona,Moreno Valley,CA,33.937517,-117.2305944,Rancho Verde
10574,Avery Poates,Avery,Poates,OG,2010,1491,3,0.8333,Nevada,Moreno Valley,CA,33.937517,-117.2305944,Rancho Verde
10575,Necho Beard,Necho,Beard,WR,2010,2036,2,0.7889,Nevada,Moreno Valley,CA,33.937517,-117.2305944,Rancho Verde
10576,Junior Pomee,Junior,Pomee,TE,2011,221,4,0.9053,USC,Moreno Valley,CA,33.937517,-117.2305944,Rancho Verde
10577,Ryan Henderson,Ryan,Henderson,CB,2011,653,3,0.8543,USC,Moreno Valley,CA,33.937517,-117.2305944,Rancho Verde
10578,Blair Brown,Blair,Brown,ILB,2012,2395,2,0.7667,Ohio,Moreno Valley,CA,33.937517,-117.2305944,Rancho Verde
10579,Baker Steinkuhler,Baker,Steinkuhler,OT,2008,34,4,0.9812,Nebraska,Lincoln,NE,40.8,-96.667821,Southwest
10580,Cole Pensick,Cole,Pensick,DT,2009,1160,3,0.8385,Nebraska,Lincoln,NE,40.8,-96.667821,Lincoln Northeast
10581,Bryce Dietz,Bryce,Dietz,OT,2010,1738,3,0.8132,Ohio,Lincoln,NE,40.8,-96.667821,North Star
10582,Jake Cotton,Jake,Cotton,SDE,2010,2057,2,0.7889,Nebraska,Lincoln,NE,40.8,-96.667821,Lincoln Southeast
10583,David Sutton,David,Sutton,TE,2011,2105,2,0.7519,Nebraska,Lincoln,NE,40.8,-96.667821,Lincoln Southeast
10584,Tay Bender,Tay,Bender,DUAL,2012,775,3,0.8576,Kansas State,Lincoln,NE,40.8,-96.667821,Southwest
10585,Sam Cotton,Sam,Cotton,TE,2012,1394,3,0.818,Nebraska,Lincoln,NE,40.8,-96.667821,Lincoln Southeast
10586,Blaine Gabbert,Blaine,Gabbert,PRO,2008,35,4,0.9806,Missouri,Ballwin,MO,38.5931958,-90.5459836,West
10587,Tyler Gabbert,Tyler,Gabbert,PRO,2010,348,3,0.8899,Missouri,Ballwin,MO,38.5931958,-90.5459836,Parkway South
10588,Tyler Gabbart,Tyler,Gabbart,PRO,2010,349,3,0.8899,Missouri,Ballwin,MO,38.5931958,-90.5459836,West
10589,Joshua Jarboe,Joshua,Jarboe,WR,2008,43,4,0.9782,Oklahoma,Ellenwood,GA,33.6101096,-84.287978,Cedar Grove
10590,Xavier Avery,Xavier,Avery,ATH,2008,327,4,0.8906,Georgia,Ellenwood,GA,33.6101096,-84.287978,Cedar Grove
10591,Gerald Rivers,Gerald,Rivers,WDE,2008,946,3,0.8337,Mississippi,Ellenwood,GA,33.6101096,-84.287978,Cedar Grove
10592,Vinson Bass,Vinson,Bass,DT,2009,909,3,0.851,Troy,Ellenwood,GA,33.6101096,-84.287978,Cedar Grove
10593,William Pratcher,William,Pratcher,APB,2009,1983,2,0.7667,Middle Tennessee State,Ellenwood,GA,33.6101096,-84.287978,Cedar Grove
10594,Vincent Dallas,Vincent,Dallas,WR,2011,481,3,0.864,Tennessee,Ellenwood,GA,33.6101096,-84.287978,Cedar Grove
10595,Demarco Robinson,Demarco,Robinson,WR,2011,648,3,0.8544,Kentucky,Ellenwood,GA,33.6101096,-84.287978,Martin Luther King Jr.
10596,Brandon Greene,Brandon,Greene,OT,2012,130,4,0.945,Alabama,Ellenwood,GA,33.6101096,-84.287978,Cedar Grove
10597,Lucas Nix,Lucas,Nix,OT,2008,46,4,0.9776,Pittsburgh,Jefferson,PA,33.5228184,-86.9164513,Thomas Jefferson
